Model Size,Task,Classifier,Metric,Mean_Score,Std_Score,Mask
medium_multitask_mask_45,family,SVM_HPO,Accuracy,0.44178454842219805,0.010380187175374827,45
medium_multitask_mask_45,family,SVM_HPO,Macro-F1,0.24896612940334073,0.02207789114055341,45
medium_multitask_mask_45,family,SVM_HPO,Macro-Precision,0.2704046280265743,0.028447827889350946,45
medium_multitask_mask_45,family,SVM_HPO,Macro-Recall,0.26652449724442945,0.016348990643868053,45
medium_multitask_mask_45,family,LGBM_HPO,Accuracy,0.465360899528473,0.005025900058233969,45
medium_multitask_mask_45,family,LGBM_HPO,Macro-F1,0.19398007949416396,0.012446231591835067,45
medium_multitask_mask_45,family,LGBM_HPO,Macro-Precision,0.21481210484219637,0.011617863550218321,45
medium_multitask_mask_45,family,LGBM_HPO,Macro-Recall,0.20390846073290544,0.013297156954719783,45
medium_multitask_mask_45,genus,SVM_HPO,Accuracy,0.41784548422198037,0.016466535310578425,45
medium_multitask_mask_45,genus,SVM_HPO,Macro-F1,0.20158983478705542,0.00571426138627334,45
medium_multitask_mask_45,genus,SVM_HPO,Macro-Precision,0.22087250792214594,0.010265607356932405,45
medium_multitask_mask_45,genus,SVM_HPO,Macro-Recall,0.21605700256399787,0.005268132113156413,45
medium_multitask_mask_45,genus,LGBM_HPO,Accuracy,0.411316648531012,0.011770025926433059,45
medium_multitask_mask_45,genus,LGBM_HPO,Macro-F1,0.15416298824076527,0.009286231198843092,45
medium_multitask_mask_45,genus,LGBM_HPO,Macro-Precision,0.17430320940055674,0.014775813317764489,45
medium_multitask_mask_45,genus,LGBM_HPO,Macro-Recall,0.16858814837808425,0.009766496596494062,45
medium_multitask_mask_45,species,SVM_HPO,Accuracy,0.3975335509611897,0.012611779942483662,45
medium_multitask_mask_45,species,SVM_HPO,Macro-F1,0.1672087536867747,0.013987054452109463,45
medium_multitask_mask_45,species,SVM_HPO,Macro-Precision,0.17251209986744223,0.013199963444806744,45
medium_multitask_mask_45,species,SVM_HPO,Macro-Recall,0.18420527275038948,0.01948775106104238,45
medium_multitask_mask_45,species,LGBM_HPO,Accuracy,0.36597751178817556,0.012230478998975234,45
medium_multitask_mask_45,species,LGBM_HPO,Macro-F1,0.11827022031717793,0.008457576836486562,45
medium_multitask_mask_45,species,LGBM_HPO,Macro-Precision,0.13073076554753288,0.008094522365482817,45
medium_multitask_mask_45,species,LGBM_HPO,Macro-Recall,0.1323739600704823,0.007729966441541452,45
medium_multitask_mask_45,immunogenicity,SVM_HPO,Accuracy,0.9264367816091954,0.02106931354002683,45
medium_multitask_mask_45,immunogenicity,SVM_HPO,Macro-F1,0.8488079877112136,0.04697703585257745,45
medium_multitask_mask_45,immunogenicity,SVM_HPO,Macro-Precision,0.8395149051490515,0.03918028692986536,45
medium_multitask_mask_45,immunogenicity,SVM_HPO,Macro-Recall,0.8593333333333333,0.05589573627150231,45
medium_multitask_mask_45,immunogenicity,SVM_HPO,AUPRC,0.7829660374754096,0.012319093121662952,45
medium_multitask_mask_45,immunogenicity,LGBM_HPO,Accuracy,0.9425287356321839,0.00398172599441122,45
medium_multitask_mask_45,immunogenicity,LGBM_HPO,Macro-F1,0.8831457860966928,0.009503912442699962,45
medium_multitask_mask_45,immunogenicity,LGBM_HPO,Macro-Precision,0.87105345917305,0.005395433942966929,45
medium_multitask_mask_45,immunogenicity,LGBM_HPO,Macro-Recall,0.8966666666666666,0.014433756729740658,45
medium_multitask_mask_45,immunogenicity,LGBM_HPO,AUPRC,0.7970155642774381,0.02713355740095264,45
medium_multitask_mask_45,link,SVM_HPO,Accuracy,0.9804292929292928,0.0021869328378394896,45
medium_multitask_mask_45,link,SVM_HPO,Macro-F1,0.9273442298633041,0.0017244808986328491,45
medium_multitask_mask_45,link,SVM_HPO,Macro-Precision,0.8930142600077241,0.004750255409325034,45
medium_multitask_mask_45,link,SVM_HPO,Macro-Recall,0.9791335074353942,0.0036311337684881476,45
medium_multitask_mask_45,link,LGBM_HPO,Accuracy,0.9842171717171717,0.0010934664189197769,45
medium_multitask_mask_45,link,LGBM_HPO,Macro-F1,0.9388865676427373,0.001191779631829233,45
medium_multitask_mask_45,link,LGBM_HPO,Macro-Precision,0.9090769806030125,0.0005094808168917517,45
medium_multitask_mask_45,link,LGBM_HPO,Macro-Recall,0.9807715090733957,0.001815566884244106,45
large_multitask_mask_45,domain,SVM_HPO,Accuracy,0.926006528835691,0.01699727894647799,45
large_multitask_mask_45,domain,SVM_HPO,Macro-F1,0.6831564695301874,0.12069400293240826,45
large_multitask_mask_45,domain,SVM_HPO,Macro-Precision,0.7059416938105127,0.1578370353720701,45
large_multitask_mask_45,domain,SVM_HPO,Macro-Recall,0.6783091353188323,0.09753866065801771,45
large_multitask_mask_45,domain,LGBM_HPO,Accuracy,0.9394269133115706,0.001256475014558524,45
large_multitask_mask_45,domain,LGBM_HPO,Macro-F1,0.6592269460970126,0.010751467659425426,45
large_multitask_mask_45,domain,LGBM_HPO,Macro-Precision,0.8438358288539706,0.09352717092300951,45
large_multitask_mask_45,domain,LGBM_HPO,Macro-Recall,0.6600155717403565,0.0060334367616287484,45
large_multitask_mask_45,kingdom,SVM_HPO,Accuracy,0.9082335872324991,0.010284691243204861,45
large_multitask_mask_45,kingdom,SVM_HPO,Macro-F1,0.6756436420460527,0.0990519449047478,45
large_multitask_mask_45,kingdom,SVM_HPO,Macro-Precision,0.6784164716314055,0.10228168476321685,45
large_multitask_mask_45,kingdom,SVM_HPO,Macro-Recall,0.6757273103788894,0.09601843976577516,45
large_multitask_mask_45,kingdom,LGBM_HPO,Accuracy,0.9263692419296335,0.005367663615142819,45
large_multitask_mask_45,kingdom,LGBM_HPO,Macro-F1,0.6857107529853145,0.009264459102767842,45
large_multitask_mask_45,kingdom,LGBM_HPO,Macro-Precision,0.725559553598082,0.0849296603522786,45
large_multitask_mask_45,kingdom,LGBM_HPO,Macro-Recall,0.6889800178736283,0.007179387987817525,45
large_multitask_mask_45,phylum,SVM_HPO,Accuracy,0.8327892636924193,0.0006282375072792301,45
large_multitask_mask_45,phylum,SVM_HPO,Macro-F1,0.4775474484312723,0.001638975974447619,45
large_multitask_mask_45,phylum,SVM_HPO,Macro-Precision,0.4664282553856814,0.001175787923132902,45
large_multitask_mask_45,phylum,SVM_HPO,Macro-Recall,0.5017532541857981,0.005318235566571636,45
large_multitask_mask_45,phylum,LGBM_HPO,Accuracy,0.877765687341313,0.004397662550954729,45
large_multitask_mask_45,phylum,LGBM_HPO,Macro-F1,0.5013519482948389,0.007488452946567875,45
large_multitask_mask_45,phylum,LGBM_HPO,Macro-Precision,0.5543788998516167,0.03355455323813681,45
large_multitask_mask_45,phylum,LGBM_HPO,Macro-Recall,0.4925188074465539,0.004952663025869082,45
large_multitask_mask_45,class,SVM_HPO,Accuracy,0.7334058759521218,0.01912774301550264,45
large_multitask_mask_45,class,SVM_HPO,Macro-F1,0.4254713517761375,0.022387779614772445,45
